claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,fraud,claim_year,claim_day,latitude,longitude,unemp_rate,claim_day_monday,claim_day_saturday,claim_day_sunday,claim_day_thursday,claim_day_tuesday,claim_day_wednesday,accident_site_local,accident_site_parking_lot,channel_online,channel_phone,vehicle_category_large,vehicle_category_medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_month_august,claim_month_december,claim_month_february,claim_month_january,claim_month_july,claim_month_june,claim_month_march,claim_month_may,claim_month_november,claim_month_october,claim_month_september,state_co,state_ia,state_pa,state_va
6774,57.0,F,0.0,55,40425.0,0,1,Own,50048,4/3/2016,0,0.0,8,1,2492.266727,3.0,11667.52557,28554.05136,0,2016,3,41.5,-94.52,3.6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6775,58.0,M,1.0,86,40605.0,0,0,Own,80046,12/18/2016,0,1.0,97,0,9051.760165,2.0,37556.92596,8742.641682,0,2016,18,39.69,-104.81,2.9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6776,48.0,F,0.0,56,38727.0,1,1,Own,20151,10/3/2016,0,0.0,96,0,9107.505281,4.0,26901.06263,8489.050863,1,2016,3,38.9,-77.45,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6777,40.0,F,1.0,49,36894.0,1,0,Own,20155,12/31/2016,3,1.0,0,1,4774.994073,3.0,9473.73602,27924.60689,0,2016,31,38.79,-77.61,4.1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6779,47.0,M,0.0,28,38494.0,0,1,Rent,80102,1/20/2016,2,0.0,33,1,4543.856129,6.0,18475.980730000003,12800.484540000001,0,2016,20,39.75,-104.42,3.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6781,48.0,F,1.0,72,38715.0,0,1,Own,15010,2/8/2016,0,0.0,50,1,6525.749899,1.0,53086.012310000006,22863.1499,0,2016,8,40.76,-80.32,5.3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6786,50.0,M,0.0,76,39117.0,0,1,Rent,85077,5/17/2015,0,0.0,100,1,3374.470137,10.0,14335.506469999998,14300.072880000002,0,2015,17,33.45,-111.97,6.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6788,33.0,M,1.0,74,34954.0,1,0,Own,85004,3/27/2015,1,0.0,62,1,8190.714056999999,6.0,10606.57039,20560.765369999997,1,2015,27,33.44,-112.07,6.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6791,31.0,M,0.0,57,34350.0,1,1,Own,80028,2/16/2015,0,1.0,50,0,6466.291693,3.0,16703.492,25369.44787,0,2015,16,39.95,-105.14,4.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6792,40.0,M,1.0,81,36887.0,0,1,Own,15042,5/28/2015,0,0.0,10,0,1685.9926829999997,3.0,17930.16822,17453.127419999997,1,2015,28,40.68,-80.25,5.4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6793,50.0,M,1.0,58,39105.0,1,1,Rent,85027,2/17/2016,0,1.0,100,0,6703.648567,4.0,8904.434863,21464.247209999998,0,2016,17,33.68,-112.09,5.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6796,34.0,F,1.0,93,35249.0,0,1,Own,20151,10/26/2016,0,0.0,47,0,9419.218825,4.0,13571.56168,17180.00333,0,2016,26,38.9,-77.45,4.2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6797,45.0,M,0.0,75,38070.0,1,1,Own,85037,1/14/2016,0,0.0,6,1,3028.326924,2.0,48813.13433,49299.38541,0,2016,14,33.48,-112.25,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6798,53.0,F,1.0,65,39716.0,1,0,Rent,20160,11/19/2016,1,0.0,11,1,5778.749302,4.0,12489.739,7241.102531,1,2016,19,39.11,-77.69,4.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6801,26.0,F,1.0,70,32596.0,1,1,Rent,85030,11/2/2016,0,0.0,35,0,1773.23018,5.0,56122.808789999995,16287.062219999998,0,2016,2,33.45,-112.07,5.2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6802,34.0,F,0.0,91,35251.0,0,1,Own,85077,11/2/2015,0,0.0,0,1,2774.960196,5.0,20200.75889,29371.732439999996,0,2015,2,33.45,-111.97,5.8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6805,33.0,F,1.0,93,34978.0,1,1,Own,50033,6/1/2015,1,1.0,72,1,1541.188333,5.0,23077.03721,13047.2007,0,2015,1,41.36,-93.79,3.8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6806,44.0,M,1.0,47,37867.0,1,1,Own,85051,12/7/2016,0,0.0,9,0,4730.570866,5.0,17518.19217,21666.02509,0,2016,7,33.55,-112.13,5.2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6808,50.0,M,1.0,69,39114.0,1,1,Rent,85083,6/16/2016,0,0.0,3,1,4976.008521,7.0,9212.296865999999,20170.53054,0,2016,16,33.73,-112.14,5.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6810,40.0,M,0.0,94,36887.0,0,1,Own,50011,8/20/2015,1,0.0,6,1,2388.074344,5.0,37115.514930000005,13638.932009999999,0,2015,20,42.02,-93.64,3.7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6811,56.0,F,0.0,72,40236.0,1,1,Own,50001,1/16/2015,1,0.0,42,1,6284.806913,6.0,18083.65129,22922.86579,0,2015,16,41.36,-93.47,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6813,61.0,F,1.0,96,41096.0,0,1,Own,15012,11/6/2015,0,0.0,66,0,4919.744163,7.0,12293.887490000001,13537.372969999999,0,2015,6,40.12,-79.86,5.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6819,51.0,F,1.0,45,39306.0,0,1,Own,20137,11/19/2015,0,1.0,77,0,4672.309386,6.0,19282.25304,60928.14479,0,2015,19,38.81,-77.72,4.1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6820,61.0,M,1.0,49,41114.0,0,1,Rent,50057,7/5/2015,0,0.0,1,0,5596.053727,4.0,29592.055139999997,27455.732460000003,0,2015,5,41.18,-93.15,3.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6821,31.0,M,1.0,69,34345.0,0,1,Rent,80021,6/22/2015,0,0.0,45,1,3641.82092,4.0,22119.0484,51298.50893,0,2015,22,39.89,-105.11,3.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6822,35.0,M,0.0,54,35553.0,1,0,Own,15035,10/21/2016,0,1.0,67,0,5850.033192,5.0,17488.41973,33013.90534,0,2016,21,40.38,-79.81,5.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6823,77.0,F,1.0,90,43440.0,1,1,Own,85016,8/21/2015,0,0.0,21,0,2153.550771,6.0,30762.795019999998,19865.7381,0,2015,21,33.5,-112.02,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,33.0,F,0.0,89,34956.0,1,0,Own,85069,2/21/2015,0,0.0,63,1,6241.3817420000005,3.0,14096.81956,17476.005719999997,0,2015,21,33.56,-112.09,6.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6827,55.0,M,0.0,70,40070.0,0,0,Rent,20153,6/28/2016,0,0.0,85,1,3406.412019,2.0,12566.016020000001,21883.3989,0,2016,28,38.87,-77.4,4.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6828,42.0,M,0.0,96,37384.0,0,1,Rent,20120,7/26/2016,0,0.0,51,1,5900.918915,5.0,47503.122460000006,10319.10448,0,2016,26,38.84,-77.44,4.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6829,43.0,M,1.0,81,37631.0,1,1,Own,80042,10/31/2016,3,0.0,62,1,6042.868877,2.0,50977.18475,36424.4236,0,2016,31,39.69,-104.81,3.1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6830,32.0,F,1.0,73,34649.0,0,0,Own,20109,11/16/2015,0,0.0,16,0,6583.222868,9.0,22807.20996,31290.263639999997,1,2015,16,38.79,-77.53,4.1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6831,52.0,M,1.0,78,39513.0,0,1,Rent,20105,10/29/2016,0,0.0,36,1,3346.1995460000003,6.0,15164.611190000001,56608.90742999999,0,2016,29,38.97,-77.64,4.2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6832,33.0,F,1.0,91,34976.0,0,0,Own,15025,7/11/2016,0,1.0,98,0,5540.212959,3.0,41711.84029,12521.74904,0,2016,11,40.29,-79.88,5.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6833,55.0,F,1.0,81,40078.0,1,1,Rent,80046,6/11/2015,0,0.0,97,1,4630.253039,4.0,66887.25275,13691.59339,0,2015,11,39.69,-104.81,3.9,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6834,53.0,M,1.0,73,39696.0,0,0,Own,80022,1/15/2016,0,1.0,98,1,4483.51115,1.0,16963.60041,19033.0047,0,2016,15,39.88,-104.8,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6835,46.0,F,1.0,74,38279.0,1,0,Rent,85064,12/14/2015,1,0.0,86,0,9307.55174,4.0,57262.07901,11550.84527,0,2015,14,33.5,-112.03,5.7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6838,26.0,F,1.0,76,32597.0,0,1,Rent,50021,12/17/2015,0,0.0,100,0,5378.756625999999,9.0,9292.995445,24633.94841,0,2015,17,41.72,-93.6,3.7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6842,66.0,M,0.0,77,41902.0,1,1,Own,50021,3/9/2015,0,0.0,18,0,2644.875607,5.0,25317.90486,9887.674548,0,2015,9,41.72,-93.6,3.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6847,55.0,F,1.0,73,40083.0,1,1,Own,15001,5/13/2015,0,0.0,96,0,3173.914475,3.0,5450.781328,14764.7834,0,2015,13,40.61,-80.25,5.4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6850,46.0,F,0.0,88,38285.0,1,1,Own,15024,5/21/2015,0,0.0,9,1,5015.14969,3.0,20957.57867,6722.731473999999,0,2015,21,40.54,-79.8,5.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6851,26.0,M,1.0,77,32567.0,0,0,Rent,15020,6/5/2015,2,0.0,91,1,3315.492812,8.0,22139.3567,20713.450080000002,0,2015,5,40.23,-79.95,5.3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6852,50.0,M,0.0,57,39137.0,0,0,Rent,85032,7/6/2015,0,0.0,8,1,7125.051471,8.0,14946.066530000002,13980.713909999999,0,2015,6,33.62,-112.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6853,45.0,M,1.0,81,38054.0,1,0,Own,15025,1/18/2015,0,1.0,15,1,5157.27179,5.0,20598.43739,12993.036,0,2015,18,40.29,-79.88,5.4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6855,65.0,M,1.0,62,41738.0,1,1,Own,85034,11/26/2015,0,0.0,39,0,2398.138593,2.0,7427.058181999999,18773.574630000003,0,2015,26,33.43,-112.01,5.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6856,49.0,F,1.0,81,38927.0,1,0,Own,50007,9/26/2015,2,1.0,50,1,4863.453665,1.0,9436.263626,14720.606319999999,0,2015,26,41.81,-93.61,3.7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6858,47.0,M,1.0,67,38530.0,0,0,Rent,20106,1/9/2015,0,1.0,50,1,2468.876472,4.0,32100.63246,78778.82125,0,2015,9,38.67,-77.99,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6859,61.0,F,1.0,46,41110.0,1,1,Rent,85046,9/8/2016,0,0.0,91,0,5912.503936,0.0,21644.20507,30290.41243,0,2016,8,33.62,-112.0,5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6861,55.0,M,1.0,54,40077.0,1,1,Own,50020,6/2/2016,1,0.0,39,0,10005.49334,6.0,27612.3333,26801.58227,0,2016,2,41.44,-94.76,3.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6862,42.0,M,1.0,91,37391.0,1,0,Own,15001,1/1/2015,0,0.0,50,1,5050.671579,5.0,15923.548009999999,26718.36361,0,2015,1,40.61,-80.25,5.4,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6864,35.0,M,1.0,68,35557.0,1,0,Own,85082,12/12/2016,0,0.0,93,1,4489.929543,7.0,27844.662519999998,28184.37523,1,2016,12,33.46,-111.98,5.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,32.0,M,1.0,90,34665.0,0,1,Own,15035,12/7/2015,1,1.0,82,1,2021.464825,4.0,13696.861219999999,30561.998789999998,0,2015,7,40.38,-79.81,5.2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6866,60.0,M,1.0,84,40934.0,0,0,Rent,85011,6/17/2015,0,1.0,97,1,6421.464061,2.0,9335.206216,33117.88351,0,2015,17,33.5,-112.05,6.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6867,48.0,F,1.0,94,38715.0,1,0,Rent,20164,8/20/2016,0,0.0,65,1,4480.48884,7.0,26283.69866,23887.46441,0,2016,20,39.0,-77.4,4.2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6869,39.0,M,1.0,54,36653.0,0,0,Own,80046,10/5/2016,0,1.0,47,1,1847.4302739999998,2.0,29948.5034,39186.77074,0,2016,5,39.69,-104.81,3.1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6870,55.0,F,1.0,86,40066.0,0,0,Rent,85065,12/5/2015,2,1.0,0,1,4149.572249,6.0,23523.840369999998,41442.9798,0,2015,5,33.43,-112.05,5.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,76.0,F,0.0,93,43293.0,1,0,Own,20148,3/26/2016,0,0.0,49,0,5755.266271,7.0,10994.98257,13518.56736,0,2016,26,39.0,-77.52,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6875,44.0,M,0.0,85,37844.0,1,1,Rent,85051,6/14/2015,3,0.0,95,1,2176.883929,7.0,18915.967269999997,27240.028089999996,0,2015,14,33.55,-112.13,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6878,54.0,M,1.0,82,39879.0,1,1,Own,85080,11/28/2015,0,1.0,96,0,3396.88842,6.0,14705.16004,22318.904769999997,0,2015,28,33.63,-112.11,5.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6880,61.0,M,1.0,66,41102.0,1,0,Own,85013,7/23/2015,0,0.0,50,1,6733.956326,8.0,40987.68485,13320.01428,0,2015,23,33.5,-112.08,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6881,42.0,M,0.0,82,37385.0,0,1,Own,85043,9/8/2015,0,1.0,0,0,3777.980579,6.0,17439.38082,16291.494019999998,0,2015,8,33.42,-112.2,5.9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6883,33.0,M,1.0,88,34971.0,1,1,Own,50007,12/27/2016,0,0.0,64,0,3077.166339,5.0,22457.03108,17464.57954,1,2016,27,41.81,-93.61,3.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6885,34.0,F,1.0,53,35262.0,1,0,Own,20142,4/21/2016,0,0.0,32,1,1592.4293890000001,4.0,36008.86139,10892.65747,0,2016,21,39.13,-77.77,4.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6886,57.0,M,0.0,93,40432.0,0,1,Own,20113,1/1/2016,0,0.0,53,0,1963.7385379999998,5.0,33787.5004,19707.956309999998,1,2016,1,38.74,-77.48,4.1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6888,54.0,F,1.0,83,39883.0,0,0,Own,85061,11/6/2016,0,0.0,22,1,2591.948349,4.0,33275.7872,7488.120489,0,2016,6,33.51,-112.12,5.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6889,51.0,F,1.0,89,39326.0,0,1,Rent,50051,2/1/2016,0,0.0,50,1,2087.094728,3.0,20406.622580000003,27680.37344,0,2016,1,42.11,-93.15,3.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6890,35.0,F,1.0,74,35530.0,1,1,Rent,50014,3/20/2016,0,1.0,96,1,7015.326672,8.0,14034.53767,19197.04839,1,2016,20,42.05,-93.69,3.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6891,64.0,M,1.0,83,41600.0,1,1,Own,50052,4/29/2015,0,0.0,86,1,7556.599601000001,4.0,8099.054494,17397.6233,0,2015,29,40.63,-93.45,3.8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6892,40.0,F,1.0,66,36907.0,1,0,Own,80031,5/11/2015,0,0.0,5,0,2780.695068,5.0,10947.78456,34015.01326,0,2015,11,39.88,-105.05,4.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6894,43.0,F,1.0,84,37627.0,0,1,Own,15009,3/5/2016,2,0.0,77,1,2527.430382,3.0,29771.21573,15045.74721,0,2016,5,40.69,-80.3,5.3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6896,48.0,M,1.0,66,38723.0,1,0,Own,80002,1/7/2015,0,0.0,5,0,4098.558406,3.0,4269.840495,11807.14555,0,2015,7,39.79,-105.11,4.3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6898,58.0,F,1.0,74,40611.0,0,1,Rent,15038,7/31/2016,0,0.0,72,0,5560.537746,3.0,23986.73585,15716.69416,0,2016,31,40.25,-79.93,5.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6899,34.0,M,1.0,48,35262.0,1,1,Own,15035,10/29/2016,2,0.0,50,1,5166.6191149999995,4.0,12074.5477,11740.48908,1,2016,29,40.38,-79.81,5.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6904,36.0,F,1.0,61,35825.0,1,1,Own,85005,2/21/2016,2,0.0,29,1,7454.673683,4.0,9675.052979,17961.92255,0,2016,21,33.44,-112.12,5.6,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6906,49.0,M,1.0,92,38936.0,0,1,Own,15012,4/3/2015,0,0.0,50,1,2796.004852,6.0,31831.741939999996,45332.37283,0,2015,3,40.12,-79.86,5.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6908,52.0,F,1.0,84,39512.0,1,0,Own,80019,8/5/2016,1,0.0,54,0,5956.610547,11.0,30300.9258,39447.27529,0,2016,5,39.79,-104.7,3.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6910,46.0,M,0.0,83,38287.0,1,1,Own,15027,4/8/2015,0,0.0,5,1,2678.6147899999996,5.0,30171.732630000002,23585.24175,0,2015,8,40.66,-80.24,5.4,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6911,56.0,M,1.0,83,40256.0,1,1,Rent,20120,2/29/2016,0,0.0,74,1,5339.114663,5.0,17419.68188,31311.719110000002,1,2016,29,38.84,-77.44,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6912,29.0,M,1.0,84,33666.0,1,1,Rent,85001,11/23/2016,2,0.0,50,1,3459.293354,1.0,44980.38577,18679.67672,0,2016,23,33.45,-112.06,5.2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6913,23.0,M,0.0,91,31342.0,1,1,Own,15050,7/14/2016,0,1.0,58,1,3632.9987380000002,5.0,27481.168060000004,37995.735310000004,0,2016,14,40.59,-80.47,5.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6915,40.0,M,0.0,89,36899.0,1,1,Rent,80025,8/10/2016,0,0.0,90,0,3564.582945,4.0,32990.467789999995,14178.501580000002,1,2016,10,39.94,-105.28,3.3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6917,30.0,F,1.0,61,34010.0,1,1,Own,85045,3/26/2016,0,0.0,59,1,5674.375481,5.0,13273.678,15591.411759999999,0,2016,26,33.3,-112.1,5.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6921,62.0,M,1.0,58,41261.0,1,1,Own,50044,8/20/2015,1,1.0,94,0,6310.679539,3.0,9595.620225,23316.00745,0,2015,20,41.2,-92.88,3.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6922,44.0,F,1.0,89,37851.0,1,0,Own,80022,1/2/2015,0,0.0,54,1,3390.827061,3.0,46209.36842,29650.71843,0,2015,2,39.88,-104.8,4.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6923,35.0,M,1.0,61,35547.0,0,0,Rent,20109,7/26/2015,0,0.0,98,1,3452.6599880000003,4.0,19526.453709999998,25982.81127,0,2015,26,38.79,-77.53,4.4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6925,25.0,F,1.0,76,32178.0,1,0,Own,85071,12/2/2015,1,1.0,40,1,6180.987709,8.0,25562.63951,15637.36257,0,2015,2,33.59,-112.11,5.7,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
